lat,lon,country,county,local_administrative_area,locality,postcode,state,state_code,village
47.0640287,6.8632931,Switzerland,N/A,Val-de-Ruz,N/A,2208,Neuchâtel,NE,N/A
47.0592572,6.8707240,Switzerland,N/A,Val-de-Ruz,N/A,2052,Neuchâtel,NE,N/A
47.0674127,8.2184641,Switzerland,N/A,Lucerne,N/A,6016,Lucerne,LU,N/A
47.0710115,8.2077621,Switzerland,N/A,Lucerne,N/A,6016,Lucerne,LU,N/A
47.0728553,8.2115095,Switzerland,N/A,Lucerne,N/A,6016,Lucerne,LU,N/A
47.0706224,8.1985631,Switzerland,N/A,Neuenkirch,N/A,6016,Lucerne,LU,Hellbühl
47.0694164,8.2220825,Switzerland,N/A,Lucerne,N/A,6016,Lucerne,LU,N/A
47.0662254,8.2255817,Switzerland,N/A,Lucerne,N/A,6014,Lucerne,LU,N/A
47.0600906,8.2084058,Switzerland,N/A,Malters,N/A,6102,Lucerne,LU,Malters
47.0573093,8.2275911,Switzerland,N/A,Malters,N/A,6102,Lucerne,LU,Malters
47.0725778,8.2264717,Switzerland,N/A,Lucerne,N/A,6016,Lucerne,LU,N/A
47.0768969,8.2242565,Switzerland,N/A,Lucerne,N/A,6016,Lucerne,LU,N/A
47.0725778,8.2264717,Switzerland,N/A,Lucerne,N/A,6016,Lucerne,LU,N/A
47.3044062,8.8478419,Switzerland,Bezirk Hinwil,Hinwil,N/A,8340,Zurich,ZH,Ringwil
47.0112425,8.5674115,Switzerland,Schwyz,Lauerz,N/A,6424,Schwyz,SZ,Lauerz
46.8084915,8.4287571,Switzerland,N/A,Engelberg,N/A,6391,Obwalden,OW,Engelberg
46.8078592,8.4333772,Switzerland,N/A,Engelberg,N/A,6391,Obwalden,OW,Engelberg
46.8027390,8.4495195,Switzerland,N/A,Engelberg,N/A,6391,Obwalden,OW,Engelberg
46.8090195,8.4490720,Switzerland,N/A,Engelberg,N/A,6391,Obwalden,OW,Engelberg
46.7975812,8.4661666,Switzerland,N/A,Engelberg,N/A,6391,Obwalden,OW,Engelberg
46.7976513,8.4884875,Switzerland,N/A,Attinghausen,N/A,6468,Uri,UR,Attinghausen
46.8073903,8.4987666,Switzerland,N/A,Attinghausen,N/A,6468,Uri,UR,Attinghausen
46.8200857,8.5091798,Switzerland,N/A,Attinghausen,Butzen,6468,Uri,UR,Attinghausen
46.8311462,8.5307230,Switzerland,N/A,Attinghausen,N/A,6468,Uri,UR,Attinghausen
46.8387007,8.5817857,Switzerland,N/A,Attinghausen,Kulm,6468,Uri,UR,Attinghausen
46.8409370,8.5576790,Switzerland,N/A,Isenthal,N/A,6461,Uri,UR,Isenthal
46.8441639,8.5760813,Switzerland,N/A,Attinghausen,Eyfrutt,6468,Uri,UR,Attinghausen
46.8454120,8.5944996,Switzerland,N/A,Seedorf (UR),N/A,6462,Uri,UR,Seedorf (UR)
46.8434325,8.5991908,Switzerland,N/A,Erstfeld,N/A,6472,Uri,UR,Erstfeld
46.8420383,8.6069284,Switzerland,N/A,Erstfeld,N/A,6472,Uri,UR,Erstfeld
47.2634571,8.8113496,Switzerland,Bezirk Hinwil,Bubikon,N/A,8608,Zurich,ZH,Wolfhausen
47.2473322,8.8191070,Switzerland,Wahlkreis See-Gaster,Rapperswil-Jona,N/A,8645,St. Gallen,N/A,N/A
47.2454945,8.8131129,Switzerland,Wahlkreis See-Gaster,Rapperswil-Jona,N/A,8633,St. Gallen,N/A,N/A
47.2558402,8.8368723,Switzerland,Bezirk Hinwil,Rüti (ZH),N/A,8632,Zurich,ZH,N/A
47.2481259,8.8120372,Switzerland,Wahlkreis See-Gaster,Rapperswil-Jona,N/A,8633,St. Gallen,N/A,N/A
47.2428529,8.8182308,Switzerland,Wahlkreis See-Gaster,Rapperswil-Jona,N/A,8645,St. Gallen,N/A,N/A
47.2420391,8.8124552,Switzerland,Wahlkreis See-Gaster,Rapperswil-Jona,N/A,8645,St. Gallen,N/A,N/A
47.2397486,8.8174886,Switzerland,Wahlkreis See-Gaster,Rapperswil-Jona,N/A,8645,St. Gallen,N/A,N/A
47.2381302,8.8157630,Switzerland,Wahlkreis See-Gaster,Rapperswil-Jona,N/A,8640,St. Gallen,N/A,N/A
47.2318108,8.8181050,Switzerland,Wahlkreis See-Gaster,Rapperswil-Jona,N/A,8640,St. Gallen,N/A,N/A
47.2327052,8.8213298,Switzerland,Wahlkreis See-Gaster,Rapperswil-Jona,N/A,8640,St. Gallen,N/A,N/A
47.2318265,8.8207999,Switzerland,Wahlkreis See-Gaster,Rapperswil-Jona,N/A,8640,St. Gallen,N/A,N/A
47.2304590,8.8215011,Switzerland,Wahlkreis See-Gaster,Rapperswil-Jona,N/A,8640,St. Gallen,N/A,N/A
47.2295259,8.8204753,Switzerland,Wahlkreis See-Gaster,Rapperswil-Jona,N/A,8640,St. Gallen,N/A,N/A
47.2288785,8.8215300,Switzerland,Wahlkreis See-Gaster,Rapperswil-Jona,N/A,8640,St. Gallen,N/A,N/A
47.2268787,8.8174746,Switzerland,Wahlkreis See-Gaster,Rapperswil-Jona,N/A,8640,St. Gallen,N/A,N/A
47.2268787,8.8158322,Switzerland,Wahlkreis See-Gaster,Rapperswil-Jona,N/A,8640,St. Gallen,N/A,N/A
47.2249908,8.8162452,Switzerland,Wahlkreis See-Gaster,Rapperswil-Jona,N/A,8640,St. Gallen,N/A,N/A
47.2540639,8.7717979,Switzerland,Bezirk Meilen,Hombrechtikon,N/A,8634,Zurich,ZH,Hombrechtikon
47.2599709,8.7868148,Switzerland,Bezirk Hinwil,Bubikon,N/A,8633,Zurich,ZH,Wolfhausen
47.2692331,8.8008541,Switzerland,Bezirk Hinwil,Bubikon,N/A,8633,Zurich,ZH,Bubikon
47.2614382,8.7977432,Switzerland,Bezirk Hinwil,Bubikon,N/A,8633,Zurich,ZH,Wolfhausen
46.6717412,6.4135073,Switzerland,District du Jura-Nord vaudois,La Praz,N/A,1148,Vaud,VD,La Praz
47.0350818,9.0060363,Switzerland,N/A,Glarus,N/A,8750,Glarus,GL,N/A
47.0250262,9.0305856,Switzerland,N/A,Glarus,Ahoren,8750,Glarus,GL,N/A
47.0332850,9.0167941,Switzerland,N/A,Glarus,N/A,8750,Glarus,GL,N/A
46.5372696,7.7688525,Switzerland,Frutigen-Niedersimmental administrative district,Reichenbach im Kandertal,N/A,3723,Bern,BE,Reichenbach im Kandertal
47.0449579,8.7202431,Switzerland,Schwyz,Alpthal,N/A,8849,Schwyz,SZ,Brunni
47.0338658,8.7273620,Switzerland,Schwyz,Alpthal,N/A,8849,Schwyz,SZ,Brunni
47.0236034,8.7177184,Switzerland,Schwyz,Alpthal,N/A,8849,Schwyz,SZ,Alpthal
47.0240833,8.7100261,Switzerland,Schwyz,Alpthal,N/A,8849,Schwyz,SZ,Alpthal
47.0271321,8.7014096,Switzerland,Schwyz,Alpthal,N/A,8849,Schwyz,SZ,Brunni
46.1821821,7.1192933,Switzerland,Martigny,Fully,L'Erié,1926,Wallis,VS,Fully
47.5168786,8.1014048,Switzerland,Bezirk Laufenburg,Böztal,N/A,5077,Aargau,AG,Elfingen
47.5112778,8.1098510,Switzerland,Bezirk Laufenburg,Böztal,N/A,5077,Aargau,AG,Elfingen
47.5215601,8.0809712,Switzerland,Bezirk Laufenburg,Laufenburg,N/A,5085,Aargau,AG,Sulz
47.1756604,8.7563491,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Feusisberg
47.5338084,7.8266673,Switzerland,Bezirk Rheinfelden,Magden,N/A,4312,Aargau,AG,Magden
47.5335153,7.8404002,Switzerland,Bezirk Rheinfelden,Möhlin,N/A,4464,Aargau,AG,N/A
47.5387354,7.8716412,Switzerland,Bezirk Rheinfelden,Zeiningen,N/A,4314,Aargau,AG,Zeiningen
47.5291088,7.8505010,Switzerland,Bezirk Sissach,Maisprach,N/A,4464,Basel-Landschaft,BL,Maisprach
47.5332877,7.8534772,Switzerland,Bezirk Sissach,Maisprach,N/A,4464,Basel-Landschaft,BL,Maisprach
47.5232129,7.8584179,Switzerland,Bezirk Sissach,Maisprach,N/A,4464,Basel-Landschaft,BL,Maisprach
47.5099781,7.8604488,Switzerland,Bezirk Sissach,Buus,N/A,4463,Basel-Landschaft,BL,Buus
47.5178944,7.8468660,Switzerland,Bezirk Sissach,Maisprach,N/A,4464,Basel-Landschaft,BL,Maisprach
47.5000602,7.8448398,Switzerland,Bezirk Sissach,Buus,N/A,4463,Basel-Landschaft,BL,Buus
47.4905691,7.8458410,Switzerland,Bezirk Sissach,Rickenbach (BL),N/A,4462,Basel-Landschaft,BL,Rickenbach (BL)
47.4838747,7.8198943,Switzerland,Bezirk Sissach,Sissach,N/A,4450,Basel-Landschaft,BL,Sissach
47.4828568,7.8169037,Switzerland,Bezirk Sissach,Sissach,N/A,4450,Basel-Landschaft,BL,Sissach
47.4870983,7.7998050,Switzerland,Bezirk Sissach,Nusshof,N/A,4450,Basel-Landschaft,BL,Nusshof
47.4874010,7.8032958,Switzerland,Bezirk Sissach,Nusshof,N/A,4450,Basel-Landschaft,BL,Nusshof
47.4856717,7.7951539,Switzerland,Bezirk Sissach,Sissach,N/A,4450,Basel-Landschaft,BL,Sissach
47.4900382,7.8011321,Switzerland,Bezirk Sissach,Nusshof,N/A,4453,Basel-Landschaft,BL,Nusshof
47.4994609,7.8045231,Switzerland,Bezirk Rheinfelden,Magden,N/A,4312,Aargau,AG,Magden
47.5174911,7.8117794,Switzerland,Bezirk Rheinfelden,Magden,N/A,4312,Aargau,AG,Magden
47.5290459,7.7978014,Switzerland,Bezirk Rheinfelden,Magden,N/A,4312,Aargau,AG,Magden
47.5394431,7.8024964,Switzerland,Bezirk Rheinfelden,Magden,N/A,4312,Aargau,AG,Magden
47.1779308,8.7462560,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Feusisberg
47.1793626,8.7575341,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Feusisberg
47.1836887,8.7482144,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Feusisberg
47.1752630,8.7414052,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Feusisberg
47.1864320,8.7475436,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Feusisberg
47.1914480,8.7419149,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Feusisberg
47.1878817,8.7411228,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Feusisberg
47.1906646,8.7309885,Switzerland,Höfe,Freienbach,N/A,8832,Schwyz,SZ,Wilen b. Wollerau
47.1938844,8.7265302,Switzerland,Höfe,Freienbach,N/A,8832,Schwyz,SZ,Wilen b. Wollerau
47.1950267,8.7314329,Switzerland,Höfe,Freienbach,N/A,8832,Schwyz,SZ,Wilen b. Wollerau
47.1940771,8.7332354,Switzerland,Höfe,Freienbach,N/A,8832,Schwyz,SZ,Wilen b. Wollerau
47.1966385,8.7365679,Switzerland,Höfe,Freienbach,N/A,8806,Schwyz,SZ,Wilen b. Wollerau
47.1810390,8.7426009,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Feusisberg
47.1800926,8.7298108,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Schindellegi
47.1754968,8.7248507,Switzerland,Höfe,Feusisberg,N/A,8834,Schwyz,SZ,Schindellegi
47.1717607,8.7242200,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Schindellegi
47.1717453,8.7409955,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Feusisberg
47.1726683,8.7384139,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Feusisberg
47.2697628,8.5567196,Switzerland,Bezirk Horgen,Horgen,N/A,8810,Zurich,ZH,N/A
47.2674404,8.5586955,Switzerland,Bezirk Horgen,Horgen,N/A,8810,Zurich,ZH,N/A
47.2690025,8.5583046,Switzerland,Bezirk Horgen,Oberrieden,N/A,8942,Zurich,ZH,Oberrieden
47.2542416,8.5686358,Switzerland,Bezirk Horgen,Horgen,N/A,8810,Zurich,ZH,N/A
47.2298498,8.5803718,Switzerland,Bezirk Horgen,Horgen,N/A,8810,Zurich,ZH,N/A
47.1872869,8.7226421,Switzerland,Höfe,Wollerau,N/A,8832,Schwyz,SZ,Wollerau
47.1774214,8.7296723,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Schindellegi
47.1788326,8.7091373,Switzerland,Höfe,Feusisberg,N/A,8834,Schwyz,SZ,Schindellegi
47.1856947,8.7047854,Switzerland,Höfe,Wollerau,N/A,8832,Schwyz,SZ,Wollerau
47.1908676,8.7135647,Switzerland,Höfe,Wollerau,N/A,8832,Schwyz,SZ,Wollerau
47.1894524,8.7152119,Switzerland,Höfe,Wollerau,N/A,8832,Schwyz,SZ,Wollerau
47.1883961,8.6977083,Switzerland,Höfe,Wollerau,N/A,8832,Schwyz,SZ,Wollerau
47.1841559,8.6998224,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Schindellegi
47.5352245,8.2048976,Switzerland,Bezirk Brugg,Villigen,N/A,5318,Aargau,AG,Villigen
46.4120906,7.4406378,Switzerland,Obersimmental-Saanen administrative district,Lenk,N/A,3775,Bern,BE,Lenk
46.4108820,7.4422486,Switzerland,Obersimmental-Saanen administrative district,Lenk,N/A,3775,Bern,BE,Lenk
46.4092088,7.4429651,Switzerland,Obersimmental-Saanen administrative district,Lenk,N/A,3775,Bern,BE,Lenk
46.4016660,7.4436795,Switzerland,Obersimmental-Saanen administrative district,Lenk,N/A,3775,Bern,BE,Lenk
46.3945822,7.4460219,Switzerland,Obersimmental-Saanen administrative district,Lenk,N/A,3775,Bern,BE,Lenk
46.3872633,7.4541798,Switzerland,Obersimmental-Saanen administrative district,Lenk,N/A,3775,Bern,BE,Lenk
46.3837507,7.4602701,Switzerland,Obersimmental-Saanen administrative district,Lenk,N/A,3775,Bern,BE,Lenk
46.3828616,7.4646050,Switzerland,Obersimmental-Saanen administrative district,Lenk,N/A,3775,Bern,BE,Lenk
46.3815925,7.4700185,Switzerland,Obersimmental-Saanen administrative district,Lenk,N/A,3775,Bern,BE,Lenk
46.3755458,7.4790094,Switzerland,Sierre,Icogne,N/A,1977,Wallis,VS,Icogne
46.3704645,7.4877982,Switzerland,Sierre,Crans-Montana,N/A,3960,Wallis,VS,Mollens (VS)
46.3707834,7.4958940,Switzerland,Sierre,Crans-Montana,N/A,3960,Wallis,VS,Mollens (VS)
46.3665107,7.5034471,Switzerland,Sierre,Crans-Montana,N/A,3960,Wallis,VS,Mollens (VS)
46.3569686,7.4964299,Switzerland,Sierre,Crans-Montana,N/A,3960,Wallis,VS,Mollens (VS)
46.3609406,7.4963980,Switzerland,Sierre,Crans-Montana,Les Violettes,3960,Wallis,VS,Randogne
47.5272509,8.1890628,Switzerland,Bezirk Brugg,Villigen,N/A,5236,Aargau,AG,Villigen
47.5446915,8.1902233,Switzerland,Bezirk Brugg,Mandach,N/A,5318,Aargau,AG,Mandach
47.2011000,8.7440819,Switzerland,Höfe,Freienbach,N/A,8806,Schwyz,SZ,Wilen b. Wollerau
47.2042599,8.7459641,Switzerland,Höfe,Freienbach,N/A,8806,Schwyz,SZ,Wilen b. Wollerau
47.1969716,8.7403560,Switzerland,Höfe,Freienbach,N/A,8806,Schwyz,SZ,Wilen b. Wollerau
47.1988607,8.7473280,Switzerland,Höfe,Freienbach,N/A,8807,Schwyz,SZ,Wilen b. Wollerau
47.2024330,8.7529052,Switzerland,Höfe,Freienbach,N/A,8807,Schwyz,SZ,Wilen b. Wollerau
47.2003567,8.7565016,Switzerland,Höfe,Freienbach,N/A,8807,Schwyz,SZ,Freienbach
47.2022625,8.7597761,Switzerland,Höfe,Freienbach,N/A,8808,Schwyz,SZ,Freienbach
47.2018804,8.7695393,Switzerland,Höfe,Freienbach,N/A,8808,Schwyz,SZ,Freienbach
47.2049935,8.7671270,Switzerland,Höfe,Freienbach,N/A,8808,Schwyz,SZ,Freienbach
47.2059663,8.7549849,Switzerland,Höfe,Freienbach,N/A,8808,Schwyz,SZ,Freienbach
47.2055035,8.7762759,Switzerland,Höfe,Freienbach,N/A,8808,Schwyz,SZ,Freienbach
47.5825580,8.2244231,Switzerland,Bezirk Zurzach,Leuggern,N/A,5316,Aargau,AG,Gippingen
47.1858819,8.7603604,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Feusisberg
47.1837327,8.7725174,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Feusisberg
47.1799983,8.7757170,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Feusisberg
47.1796454,8.7688708,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Feusisberg
47.1757521,8.7896002,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,Egg
47.5430406,7.7521233,Switzerland,Bezirk Rheinfelden,Kaiseraugst,N/A,4303,Aargau,AG,Kaiseraugst
47.3095158,8.6132841,Switzerland,Bezirk Meilen,Küsnacht (ZH),N/A,8700,Zurich,ZH,N/A
47.1844448,8.7831255,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Feusisberg
47.1787784,8.7827142,Switzerland,Höfe,Feusisberg,N/A,8835,Schwyz,SZ,Feusisberg
47.1934272,8.7853287,Switzerland,Höfe,Freienbach,N/A,8808,Schwyz,SZ,Freienbach
47.1972461,8.7777993,Switzerland,Höfe,Freienbach,N/A,8808,Schwyz,SZ,Freienbach
47.5609097,7.8120555,Switzerland,Bezirk Rheinfelden,Rheinfelden,N/A,4310,Aargau,AG,N/A
47.1661039,8.7808700,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,Egg
47.1719144,8.7758286,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,Egg
47.1757315,8.7698299,Switzerland,Einsiedeln,Einsiedeln,N/A,8847,Schwyz,SZ,N/A
47.1750162,8.7587535,Switzerland,Höfe,Feusisberg,N/A,8840,Schwyz,SZ,Egg
47.1693609,8.7639293,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,Egg
47.1705071,8.7692019,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,Egg
47.1616537,8.7818794,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,Egg
47.5304719,7.8167732,Switzerland,Bezirk Rheinfelden,Magden,N/A,4312,Aargau,AG,Magden
47.1391455,8.7544271,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,N/A
47.1566133,8.7579471,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,N/A
47.1383786,8.7575924,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,N/A
46.0529077,7.3047994,Switzerland,Entremont,Val de Bagnes,N/A,1934,Wallis,VS,Fionnay
47.1555360,8.7723368,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,Egg
47.1645477,8.7739149,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,Egg
47.1585409,8.7674345,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,Egg
46.0386997,7.3042478,Switzerland,Entremont,Val de Bagnes,N/A,1934,Wallis,VS,Fionnay
46.0264382,7.3189395,Switzerland,Entremont,Val de Bagnes,N/A,1934,Wallis,VS,Fionnay
46.0121862,7.3353701,Switzerland,Entremont,Val de Bagnes,N/A,1934,Wallis,VS,N/A
46.0000205,7.3427264,Switzerland,Entremont,Val de Bagnes,N/A,1934,Wallis,VS,N/A
46.0010420,7.3390405,Switzerland,Entremont,Val de Bagnes,N/A,1934,Wallis,VS,N/A
46.0024013,7.3216154,Switzerland,Entremont,Val de Bagnes,N/A,1934,Wallis,VS,N/A
45.9963668,7.3050350,Switzerland,Entremont,Val de Bagnes,N/A,1934,Wallis,VS,N/A
46.0080117,7.2946114,Switzerland,Entremont,Val de Bagnes,N/A,1934,Wallis,VS,N/A
47.1525903,8.7455677,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,Bennau
47.1563826,8.7504540,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,Bennau
47.1648581,8.7636734,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,N/A
47.1621996,8.7540981,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,N/A
47.1552104,8.7278832,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,Bennau
47.1513385,8.7319910,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,Bennau
47.1526766,8.7261080,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,Bennau
47.5014575,8.1131687,Switzerland,Bezirk Laufenburg,Böztal,N/A,5078,Aargau,AG,Effingen
46.0238794,7.2801839,Switzerland,Entremont,Val de Bagnes,La Maye,1934,Wallis,VS,N/A
46.0333132,7.2587795,Switzerland,Entremont,Val de Bagnes,N/A,1934,Wallis,VS,N/A
46.0261057,7.2322741,Switzerland,Entremont,Val de Bagnes,N/A,1934,Wallis,VS,Champsec
46.0167768,7.2148168,Switzerland,Entremont,Orsières,N/A,1945,Wallis,VS,Orsières
46.0092426,7.2099956,Switzerland,Entremont,Liddes,N/A,1945,Wallis,VS,Liddes
46.0020210,7.2029378,Switzerland,Entremont,Liddes,N/A,1945,Wallis,VS,Liddes
45.9954124,7.1895210,Switzerland,Entremont,Liddes,N/A,1945,Wallis,VS,Dranse (Liddes)
47.4477823,8.1764360,Switzerland,Bezirk Brugg,Lupfig,Langacher,5246,Aargau,AG,Scherz
47.4052343,7.2325226,Switzerland,District de Delémont,Bourrignon,N/A,2803,Jura,JU,Bourrignon
47.1754799,8.7109137,Switzerland,Höfe,Feusisberg,N/A,8834,Schwyz,SZ,Schindellegi
47.1661707,8.8384524,Switzerland,March,Altendorf,N/A,8852,Schwyz,SZ,Altendorf
47.1629025,8.8311119,Switzerland,March,Altendorf,N/A,8852,Schwyz,SZ,Altendorf
47.1606362,8.8250912,Switzerland,March,Altendorf,N/A,8852,Schwyz,SZ,Altendorf
47.1588567,8.8164774,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,N/A
47.1643272,8.8046856,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,Egg
47.1666369,8.7893400,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,Egg
47.1680188,8.7947760,Switzerland,Einsiedeln,Einsiedeln,N/A,8847,Schwyz,SZ,Egg
47.1775432,8.8050972,Switzerland,March,Altendorf,N/A,8852,Schwyz,SZ,Altendorf
47.1730325,8.7895142,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,Egg
47.1709139,8.7840783,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,Egg
47.1777067,8.8154793,Switzerland,March,Altendorf,N/A,8852,Schwyz,SZ,Altendorf
47.1720541,8.8354506,Switzerland,March,Altendorf,N/A,8852,Schwyz,SZ,Altendorf
47.0691348,7.6959456,Switzerland,Emmental administrative district,Heimiswil,N/A,3413,Bern,BE,Heimiswil
47.1891339,8.7740496,Switzerland,Höfe,Freienbach,N/A,8808,Schwyz,SZ,Freienbach
47.1870408,8.8452144,Switzerland,March,Altendorf,N/A,8852,Schwyz,SZ,Altendorf
47.1836396,8.8341409,Switzerland,March,Altendorf,N/A,8852,Schwyz,SZ,Altendorf
47.1827681,8.8176027,Switzerland,March,Altendorf,N/A,8852,Schwyz,SZ,Altendorf
47.1829722,8.7998298,Switzerland,Höfe,Freienbach,N/A,8808,Schwyz,SZ,Freienbach
47.1816234,8.8068920,Switzerland,March,Altendorf,N/A,8852,Schwyz,SZ,Altendorf
47.1972268,8.7148570,Switzerland,Höfe,Wollerau,N/A,8832,Schwyz,SZ,Wollerau
47.2038107,8.7059194,Switzerland,Bezirk Horgen,Richterswil,N/A,8805,Zurich,ZH,N/A
47.1592322,8.7433779,Switzerland,Einsiedeln,Einsiedeln,N/A,8840,Schwyz,SZ,Bennau
47.3466599,8.6698221,Switzerland,Bezirk Uster,Maur,N/A,8124,Zurich,ZH,Maur
47.3701844,8.6630034,Switzerland,Bezirk Uster,Schwerzenbach,N/A,8603,Zurich,ZH,Schwerzenbach
47.3746637,8.6664707,Switzerland,Bezirk Uster,Schwerzenbach,N/A,8603,Zurich,ZH,Schwerzenbach
47.3375595,8.7010074,Switzerland,Bezirk Uster,Uster,N/A,8616,Zurich,ZH,Riedikon
47.3304037,8.6938816,Switzerland,Bezirk Uster,Maur,N/A,9610,Zurich,ZH,Maur
47.3400781,8.6741228,Switzerland,Bezirk Uster,Maur,N/A,8124,Zurich,ZH,Aesch
47.3587555,8.6463957,Switzerland,Bezirk Uster,Fällanden,N/A,8121,Zurich,ZH,Benglen
47.3541677,8.6831021,Switzerland,Bezirk Uster,Greifensee,N/A,8606,Zurich,ZH,Greifensee
47.3395449,8.6453312,Switzerland,Bezirk Uster,Maur,N/A,8123,Zurich,ZH,Ebmatingen
47.3228115,8.7024345,Switzerland,Bezirk Uster,Mönchaltorf,N/A,8616,Zurich,ZH,Mönchaltorf
47.3071475,8.6930593,Switzerland,Bezirk Uster,Egg,N/A,8132,Zurich,ZH,Hinteregg
47.3027893,8.6757174,Switzerland,Bezirk Uster,Egg,N/A,8132,Zurich,ZH,Hinteregg
47.2956212,8.6828284,Switzerland,Bezirk Uster,Egg,N/A,8132,Zurich,ZH,Hinteregg
47.3214014,8.6646915,Switzerland,Bezirk Uster,Maur,N/A,8127,Zurich,ZH,Aesch
47.3172978,8.7139158,Switzerland,Bezirk Uster,Mönchaltorf,N/A,8617,Zurich,ZH,Mönchaltorf
47.3017791,8.7117603,Switzerland,Bezirk Uster,Mönchaltorf,N/A,8617,Zurich,ZH,Esslingen
47.3337163,8.7368321,Switzerland,Bezirk Uster,Uster,N/A,8614,Zurich,ZH,Sulzbach
47.3562883,8.7094599,Switzerland,Bezirk Uster,Uster,N/A,8610,Zurich,ZH,N/A
47.3656125,8.6934648,Switzerland,Bezirk Uster,Uster,N/A,8606,Zurich,ZH,Nänikon
47.3776596,8.7050805,Switzerland,Bezirk Uster,Uster,N/A,8605,Zurich,ZH,Nänikon
47.3668010,8.6810736,Switzerland,Bezirk Uster,Greifensee,N/A,8606,Zurich,ZH,Greifensee
47.3708479,8.6688914,Switzerland,Bezirk Uster,Greifensee,N/A,8606,Zurich,ZH,Greifensee
47.3766974,8.6729564,Switzerland,Bezirk Uster,Greifensee,N/A,8606,Zurich,ZH,Greifensee
47.3753272,8.6569492,Switzerland,Bezirk Uster,Schwerzenbach,N/A,8603,Zurich,ZH,Schwerzenbach
47.3871041,8.6411758,Switzerland,Bezirk Uster,Dübendorf,N/A,8603,Zurich,ZH,N/A
47.3922619,8.6409709,Switzerland,Bezirk Uster,Dübendorf,N/A,8603,Zurich,ZH,N/A
47.3669796,8.6094415,Switzerland,District Zurich,Zurich,N/A,8053,Zurich,ZH,N/A
47.3708481,8.5947561,Switzerland,District Zurich,Zurich,N/A,8053,Zurich,ZH,N/A
47.3684703,8.5836298,Switzerland,District Zurich,Zurich,N/A,8032,Zurich,ZH,N/A
47.3732305,8.5907687,Switzerland,District Zurich,Zurich,N/A,8053,Zurich,ZH,N/A
47.3715325,8.5778304,Switzerland,District Zurich,Zurich,N/A,8032,Zurich,ZH,N/A
47.3699544,8.6139650,Switzerland,Bezirk Uster,Dübendorf,N/A,8044,Zurich,ZH,N/A
